author,text,likes,published_at
@josephinekakui5218,Tumesija,0,2025-07-28T18:22:02Z
@BRIANKIMAYU,Ako 29 na ako na mtoi wa miaka 20,0,2025-07-28T18:21:53Z
@anneyula5169,This was awesome,0,2025-07-28T18:21:36Z
@KelvinKemboi.100,Top shotta,0,2025-07-28T18:21:33Z
@Faithmutinda-rd4ud,Best thing I’ve watched over the weekend,0,2025-07-28T18:21:17Z
@justinasyokau2020,Bongi ❤❤❤ nawapeda Hawa wazee sana,0,2025-07-28T18:21:14Z
@Nyaks-h9i,Kuelewa partelo ni ngumuuu😅😅😅😅weeeh,0,2025-07-28T18:21:04Z
@essykimani9858,I also love bad boys❤❤,3,2025-07-28T18:21:00Z
@kennkoechtv6757,Omba piga bidii piga Tizii ❤,0,2025-07-28T18:20:52Z
@peterevelyne7360,What is he chewing with front teeth though😂,0,2025-07-28T18:20:47Z
@veronicahmuthoki1158,Me hata kama sielewi wacha tu niflow na chenye watasema nitakubaliana nao..okay??,0,2025-07-28T18:19:39Z
@topbwooy653,Najua obinaaa anaogopa kuponwaaa Hizo macamera zao 😅unaeza Onaa gesture yake,2,2025-07-28T18:19:30Z
@Synaida-t4l,It's only a difference of 3 years she's not old ❤and they look good together ❤❤,9,2025-07-28T18:19:15Z
@kelvinkipkemoi7917,Best  best siku zote,0,2025-07-28T18:19:09Z
@itzd3co254,Leo Obinna haiti Munez😂,0,2025-07-28T18:18:55Z
@charitywanjiku4816,Ring ya obinna ni mabati😅😅,0,2025-07-28T18:18:49Z
@Francismadegwa-ny8du,Noma,0,2025-07-28T18:18:41Z
@JuneMueni-v5p5n,huyu msee ni mcute😅,0,2025-07-28T18:18:24Z
@jacklyneesendi1263,Niliona mahali eti wife Ni mkubwa BT si they look good together.. she's pretty gal tajari WA Golf.,0,2025-07-28T18:18:18Z
@cynthiachege9621,They are leaving the life,0,2025-07-28T18:17:42Z
@annitahwendorine,"I've never stepped a foot here  but this wedding said ""come sis""😅🎉",19,2025-07-28T18:17:02Z
@RenneAchi,"Ivo ndio swali ya ""mlipatana wapi"" was not known 😅😅😅",0,2025-07-28T18:16:47Z
@chubby_31,Mimi nataka mtu tuoane tukuwe kama d na patelo😆..,0,2025-07-28T18:15:55Z
@RAFIKI2029,She's giving me the Victoria Beckham vibes...cute,1,2025-07-28T18:15:52Z
@newlifelastborn,Hii nayo lazima niwatch juu weeeee,0,2025-07-28T18:15:45Z
@ivywinniewariara,The first 10 minutes...nothing was said,0,2025-07-28T18:15:39Z
@catherinewaithira9467,They look happy and beautiful.,0,2025-07-28T18:14:44Z
@Joseph_Muchiri,Wenye wanadai love like this hapa,10,2025-07-28T18:14:32Z
@recalifestyle,What's up with her eye,0,2025-07-28T18:14:25Z
@LynePascal,Mungu kama partelo,0,2025-07-28T18:14:21Z
@Richm-Earn,The lady is rich❤❤,21,2025-07-28T18:13:57Z
@RaychoRaymond,From tiktok nimejipata uku😂😂😂😂😂😂🙌,1,2025-07-28T18:13:49Z
@fabulously_chic,Just hoping you cover his music😢,0,2025-07-28T18:13:32Z
@zippyKamaa,Watu wanapenda udaku Hadi ex wangu Ako huko..nilimuita mumama akanichapa😊😢,0,2025-07-28T18:13:27Z
@fanakamigwi3262,500m hio tungelipiwq Deni 😂 kiasi,1,2025-07-28T18:12:49Z
@FloraWanjiku-p1v,Kunawo ndio nn 😢😢😢then I would like this lady to be my friend I think we have same character 😂😂,1,2025-07-28T18:12:47Z
@isnyaata001,Shangweee haleluya,0,2025-07-28T18:12:33Z
@ruthmbogo9244,Wishing them the best. Siku zombo,0,2025-07-28T18:12:22Z
@Lifewithnjeri397,Harusi kama hii ata na phd huwezi Toboa😅😅😅tuliseeema dci ndio adui,0,2025-07-28T18:12:09Z
@justblackcode,"Partelo for prezzo, tupate mali free😂😂😂",0,2025-07-28T18:12:01Z
@bilhahmogaka,Bladder imejaa,0,2025-07-28T18:12:00Z
@WilliamAyua,Partelo amemaliza tei yake anakunywa ya Dianna😂🕺🏾,22,2025-07-28T18:11:59Z
@EmmilyMali,Hii nayo si ya kukosa,0,2025-07-28T18:11:34Z
@captainkibbz,Hawa ndo wenyewe,0,2025-07-28T18:09:59Z
@Annabelbasweti,Mary atoboi maybe atoboke Mary aogeee deep down  ex wa patelo  hatawai heal 😅😅😅,0,2025-07-28T18:09:53Z
@philipndeche3564,🔥🔥🔥🔥🔥,0,2025-07-28T18:09:50Z
@BensonKuklaks,Obinna ita munesh hapa awatoee nikuamini😂😂😂,1,2025-07-28T18:09:45Z
@GraceMuthoni-y2d,Locked up 😂😂 from Tiktok 😂😂,0,2025-07-28T18:09:37Z
@stanlee630,Lakini hizo waya ni hinga 4.2 M,1,2025-07-28T18:09:33Z
@tracymutindi2338,Huyu chali anakaa kufanyia huyu mama muosho moja safi😂,4,2025-07-28T18:09:12Z
@furthernotice7094,confuse them.......... Big up PATELO interview moja polite congratulations,0,2025-07-28T18:08:05Z
@africancitiboy937,Huyo dem anataka partelo mwingine,0,2025-07-28T18:08:01Z
@Mobetto397,I really enjoyed watching the interview😂❤,2,2025-07-28T18:07:50Z
@beatriceatieno5546,Am so impressed🎉,0,2025-07-28T18:07:50Z
@puritykui4115,500m kwani ni wash wash,0,2025-07-28T18:07:41Z
@aminzobinabdi4301,Hachoki shingo😂😂😂,0,2025-07-28T18:07:40Z
@lucasmuriithi1940,"😂😂😂😂Acha nicheke tu ,, unajua nacheka kwa nini ,haya ni maajab",1,2025-07-28T18:07:39Z
@LevineAdero,I saw this coming yrs ago from the beginning of the wedding😂😂😂😊,0,2025-07-28T18:07:13Z
@mainakihara6141,29 kweli?,0,2025-07-28T18:07:07Z
@gracewairimu800,Wanakaa kua na game fiti😊,0,2025-07-28T18:06:57Z
@marianyaruai1079,'Mengi sumu' pure wisdom,0,2025-07-28T18:06:52Z
@LinetAkinyiMaloba-uo5zs,❤❤❤❤❤,0,2025-07-28T18:06:27Z
@marbymwangi,Obinna unaangalia aje watu Na hizo miwani akhi vaa zile ziingine kama huoni akhi 😂😂😂😂,0,2025-07-28T18:06:26Z
@queenapollo6959,Hapa manzi wa kibera hatoboi,0,2025-07-28T18:06:21Z
@Jay-Igi,"Kufua? 
Kuna mtu wa hio mboka 
😂😂 kaende sana",0,2025-07-28T18:06:18Z
@flevinowino9212,Hii interview kama hujai kua kwa ground uwezi elewa real estate business and ground management 😅😅,0,2025-07-28T18:06:15Z
@SaintKimoney,Kwani hua na date akina nani😢..Yani adi drink iki spill anapanguzwa na serviette 😂,0,2025-07-28T18:05:54Z
@Odero9linet,Madem wao n mwachurq😂😂😂😂😂,0,2025-07-28T18:05:42Z
@bilhahmogaka,Maruchepe ndio ratchets ama 😂😂😂😂,0,2025-07-28T18:05:35Z
@bensonyator2149,Vile tu my husband amesema 😂😂😂,0,2025-07-28T18:05:29Z
@itzd3co254,Thugnificent😂,0,2025-07-28T18:05:12Z
@marionnjeri6605,Oga obinna your friends Three men arms wamefungiwa account sai 😢,0,2025-07-28T18:05:04Z
@Esther-r6i4e,Niko hapa after kuona nusu nusu tictok,1,2025-07-28T18:05:03Z
@mimahcamilla7491,The more you dig in. The more you get confused 😵‍💫 😂😂😂😂💯,2,2025-07-28T18:04:40Z
@FuRh-dm5zd,faef  hundred million. jameni 😅😅,0,2025-07-28T18:04:20Z
@Angie_98,Design Obinna anacooperate Wacha tu,0,2025-07-28T18:04:18Z
@AntoninaNjoroge,Pablo Escobar,0,2025-07-28T18:04:16Z
@gerrard__karanja,😂😂😂😂mchele na kebab,0,2025-07-28T18:03:54Z
@bancyirungu9429,Inanikalia Empire. This is cookie and lyon,29,2025-07-28T18:03:53Z
@alimanzahd,Patello and Wanjigi against the Kenyan economy 😂😂,0,2025-07-28T18:03:49Z
@annwawira9565,My favourite couple,0,2025-07-28T18:03:48Z
@ReginaKuria-p4x,Nilijua tu obinna ali slide kwa dm akiomba interview 😂,1,2025-07-28T18:03:44Z
@queencydome8937,Wooi hii tu nataka,0,2025-07-28T18:03:33Z
@veronicahmuthoki1158,Ujue huyo jamaa ni wa ghetto usaidiwe na katelo kuelewa lugha 😂😂,0,2025-07-28T18:03:28Z
@nancyx3766,Mdem mrembo hivi  plus pesa alienda ku date goons 😅😅😅😅😅😂ghetto ALOO,0,2025-07-28T18:03:28Z
@susanswaleh,This interview wueh,0,2025-07-28T18:03:26Z
@RensonThandiswa,Wenye wanang'am wanang'am!!! Hii nayo imeniMalizaaaaa,1,2025-07-28T18:03:17Z
@phanoh9659,"The boy is cute, the gal is cute. They are cute together",11,2025-07-28T18:03:09Z
@GithuKwame,Hii lazma ningewatch nikiwa kiforeighn.,0,2025-07-28T18:02:51Z
@COSTA549Y,Huyu kijana ni kabila gani sina ubaya,0,2025-07-28T18:02:37Z
@Chelagat_Tuiya,"Partelo is so wise.
Dee is so cool, beautiful and respectful.

❤❤❤❤ wishing them all the best",125,2025-07-28T18:02:36Z
@gloriawanja2648,Weuh sasa nataka interpreter..  Siku 😂😂Zombo,0,2025-07-28T18:02:35Z
@alimanzahd,Just here to ascertain the wedding cost once more.,0,2025-07-28T18:02:31Z
@ericksonthuku5495,"Oga obinna""ok ok ok ok ........ok ok ok 😂😂😂",1,2025-07-28T18:02:23Z
@wilsonndungu8818,😂😂😂 patello 🔥🔥🔥,0,2025-07-28T18:02:09Z
@vincentmunene9628,"Unajua mbona hamkuwaona . Walikuwa secretive agent . 
Ya kudumu itadumu",0,2025-07-28T18:01:49Z
@cynthiachege9621,Watueke YouTube tuwatch hiyo harusi vizuri sasa,1,2025-07-28T18:01:47Z
@EvekiogoraSaruni,😂😂😂Zheng inanipita waah😂😂😂,0,2025-07-28T18:01:46Z
@adikaroselyne297,Mara yangu ya kwanza kuskia mwanaume ana support 2 teams😂😂😂😂😂😂😂😂wakudumu watadumuuu,1,2025-07-28T18:01:18Z
@puritymbullah2382,Kwani what is money buana😂,1,2025-07-28T18:01:17Z
@phyllisplays3811,"I have never been interested to obinna show but this one ,has just made  my night after seen it at tikkok",11,2025-07-28T18:01:07Z
@mrzeropressure_20_74,Captain...morgan😂,1,2025-07-28T18:00:57Z
@Kizito-z4t,Napenda kicheko yako obina 🎉🎉🎉🎉naomba support yenu pia watu wa obina nipitie pia,3,2025-07-28T18:00:56Z
@mchimazalitheheadgirl9292,Ati she js how old ?? Weeu  okay am 10 yeard,0,2025-07-28T18:00:47Z
@cynthiawambui2733,"Aww, the way he bends apanguzwe spill ya pombe. They are in sync ❤",1,2025-07-28T18:00:46Z
@lifestyle-vy3nt,The lady is so eloquent jameni.... Straight ouuta novel type of love,14,2025-07-28T18:00:08Z
@JanetMugo-p2s,"Wueh,show ni more 🔥",0,2025-07-28T18:00:08Z
@BhadMalaki,Obinna:that's deadly 😅,1,2025-07-28T17:59:55Z
@stanslasmurefu5015,Hawa sasa ni kina nani 😂😂,0,2025-07-28T17:59:52Z
@kadimplekaswetie,A must watch❤❤zetu zetu izi😍😍🥰🥰🥰,1,2025-07-28T17:59:47Z
@owen-entertainer1699,"Answer me people ,does't Dee look fearful of her husband ?",0,2025-07-28T17:59:32Z
@Kizito-z4t,Obina youre doing a good job 🎉🎉🎉🎉alaf watu wa obina naomba support yenu mnipitie hapa kizito tv please,2,2025-07-28T17:59:31Z
@MohamedSintake-g4z,Anasema the more u dig in the more u get confused 😂😂😂aaaai noma,1,2025-07-28T17:59:27Z
@PeterOtieno-c2i,19:01 Jaba 😂💔,0,2025-07-28T17:59:18Z
@marynjeri5176,Ooobizeee😂,0,2025-07-28T17:59:02Z
@leahwanjema3217,Woi kijana chungana na Kra walai😂😂😂😂,1,2025-07-28T17:58:54Z
@lifestyle-vy3nt,Kumbe siri ni mathug....nahamia eastlandoo,0,2025-07-28T17:58:51Z
@Mbogoree,Kata tenje 🤣 45:40,0,2025-07-28T17:58:27Z
@estherwacuka2434,I hope hainvest na shingo tu ama in future akuje na dipression tumchangie hiyo time ataongea lugha tunaelewa,0,2025-07-28T17:58:16Z
@rayoriot9647,"Maboiz wanaambiwa madem wao ni machura😂😂

Maboiz backbencher: eeeeiiyyyy👊👊😂",54,2025-07-28T17:58:03Z
@susanngugi6582,As hi as patelo was he was sober enough to answer without spilling and straight to the point...,42,2025-07-28T17:57:56Z
@oletipx9741,Another subscriber earned 👏,0,2025-07-28T17:57:49Z
@junekima3304,"Lakini, if you choose a ghetto husband itabidi umejaribu kuvimilia.....this needs patience!",0,2025-07-28T17:57:29Z
@Fayblessings,Siwezi lala  ka sijaona Obinna show leo,0,2025-07-28T17:57:20Z
@kalamwaisaack,"Partelo is inside oil,,, mafutanii 🎉",0,2025-07-28T17:56:54Z
@Kamoste,I can answer that question more further 😂😂😂😂😂😂,11,2025-07-28T17:56:45Z
@georginashi3759,Hapa Kwa ma silver sonko hafiki bei😂😂,0,2025-07-28T17:56:41Z
@Collo4pf,Siri ni Mumama....💯💯,1,2025-07-28T17:56:24Z
@EmmaTumbuti,Sasa mnawapea kanywaji before waaze ona sasa paterlo zishaanice 😂😂😂😂😂😂,0,2025-07-28T17:56:20Z
@Spike22ian,Love all the way❤..,3,2025-07-28T17:56:15Z
@ZulekhaSalim-y9z,Li like them ❤❤,1,2025-07-28T17:55:57Z
@wambui_1,The more you dig into the question  the more you be confused 😂napenda iyo 😂😂,0,2025-07-28T17:55:49Z
@iankiiri7428,Tumewachambua kwa zabe 🤣🤣🤣,0,2025-07-28T17:55:29Z
@simonwaithera1890,Na huyo Dem si mzee,0,2025-07-28T17:55:25Z
@rachel-zj8of,I love them I love the lady is low key and smart ..,0,2025-07-28T17:55:15Z
@DanielMake-f7y,Leo ndo nimeskiaa dee akibonga,0,2025-07-28T17:55:12Z
@subiriukweliusemwe8418,Siku zombotote🎉🎉🎉,0,2025-07-28T17:55:05Z
@THEISHOTSMEDIAPODCAST,Apo kwa A half a billion wueh😂😂😂,0,2025-07-28T17:54:55Z
@Nduthiwear,4.2 kwa shingles whhhh,0,2025-07-28T17:54:52Z
@marianakabz7952,Hii nayo siwezi kosa ona,0,2025-07-28T17:54:24Z
@iankiiri7428,Aloo,0,2025-07-28T17:54:14Z
@emilysyombua1963,I love the way the lady is calm❤❤all the best,1,2025-07-28T17:54:10Z
@FloraWanjiku-p1v,Shughuli ni mingi masaa machache,0,2025-07-28T17:53:51Z
@el_tanto3236,Hii couple iko top 🔥🔥 wakudumu watadumu,1,2025-07-28T17:53:16Z
@zafaranihamza5060,Huyu deam ni mpole na no nonsense atakii manyoks,0,2025-07-28T17:53:10Z
@ruthnzuki9283,This guy is a charmer,1,2025-07-28T17:52:55Z
@jaccyN,Wa kudumu watadumu❤,6,2025-07-28T17:52:50Z
@blac.savage2003,Interview imebend to his rules😂captain morgan na kawada,0,2025-07-28T17:52:38Z
@CarolineBlessings,"Vision 2030, waaah",0,2025-07-28T17:52:07Z
@SharlineOpanda-y7d9g,Zina Kaa zake zimeshika walai,0,2025-07-28T17:51:58Z
@kelvinmwangi3626,"Unaigia interview  views zikuwa 38k ukimalizia iko 43k 😂😂This will blow up 
Mnisa innit😅",2,2025-07-28T17:51:49Z
@Mbogoree,Uko kawada mzee 😂,0,2025-07-28T17:51:39Z
@marymusol4996,Bulanda 😂,0,2025-07-28T17:51:07Z
@chrisarsenal5,Apo kwa prices anachocha,1,2025-07-28T17:50:58Z
@Nduthiwear,500m kwani mimi nafanya nny,0,2025-07-28T17:50:58Z
@IvyNdungu-f6f,Hii couple ni true sana❤,1,2025-07-28T17:50:47Z
@RAFIKI2029,I appreciate how your bros respected the parents as they made the speech. And the songs they sang to praise God for your day.,6,2025-07-28T17:49:52Z
@rhodahnanjakhu1747,Captain😅😅😅😅😅,0,2025-07-28T17:49:50Z
@CarolineBlessings,Wazazi wa huyu mjamaa wanasema aje 😂😂😂,0,2025-07-28T17:49:42Z
@SyncPulse101,45:41 👀,0,2025-07-28T17:49:36Z
@wesho109,wakudumu watadumu💯,0,2025-07-28T17:49:14Z
@AnnitaKym-pq8oq,That was lit 🔥,0,2025-07-28T17:49:14Z
@blessednimo237,I love how he acknowledges God ❤❤❤❤❤❤❤❤,58,2025-07-28T17:49:09Z
@Sawdah-t3p6l,😂😂😂😂,0,2025-07-28T17:48:37Z
@joshmwangi6912,Straight from tictok,1,2025-07-28T17:48:30Z
@JOSEPHATONCHWATI,this lady is 40 years,0,2025-07-28T17:48:21Z
@t4lcyber,tuwachangie za honeymoon,0,2025-07-28T17:47:43Z
@acequeenke,Dee wote ni warembo ...you inspire me patelo na dee❤,0,2025-07-28T17:47:31Z
@Samkidd21,Luv Like This 🎵,0,2025-07-28T17:47:04Z
@firmstudios,He is a leader for real.....,9,2025-07-28T17:46:55Z
@SonieNjiru,This was a must watch,2,2025-07-28T17:46:44Z
@ItsMarcus-01,hapo kwa 500 mic,0,2025-07-28T17:46:14Z
@adikaroselyne297,The way nimespend the whole day nikingoja hawa watu wafike hii show 😂😂😂😂,14,2025-07-28T17:46:09Z
@nyorograce4398,At mentor😅😅,0,2025-07-28T17:46:04Z
@HaronMutembei-jm7er,Show ni kali😅,0,2025-07-28T17:45:51Z
@cliffogachi2545,"This post remind me of the day back then in 2007, I attended a crusade and someone touched my shoulder and said ""you will walk."" I didn't bother because I knew I was not lam€. After the crusade, I touched my pocket and I coudn't find my wallet which contained my transport fare behold I walked..😂",3,2025-07-28T17:45:37Z
@savvynim636,"I love how protective they are of her,, mbogi protective ❤",1,2025-07-28T17:45:36Z
@rhodahnanjakhu1747,I can answer further,0,2025-07-28T17:44:55Z
@wanjirunjui1596,😂😂😂 machura,0,2025-07-28T17:44:31Z
@LydiaKims,40k views in 1hr. Huyu Dem ako happy😂😂,0,2025-07-28T17:44:29Z
@salimomar1,👊👊,0,2025-07-28T17:44:25Z
@susanswaleh,Wash wash wedding,0,2025-07-28T17:44:18Z
@julietnzula,omg he tickles her she is soo in love aki and they are real wanajaribu kuwaaibisha but haiwezi ju they are themselves,19,2025-07-28T17:44:11Z
@qzqx3047,Never thought I would ever watch this show. But this one is a unicorn 🦄,155,2025-07-28T17:43:31Z
@Karen871,Za partelo zimeshika😂😂😂😂ama Niko zangu,2,2025-07-28T17:43:19Z
@keziahnabwire1373,Msichana anaolewa na our dream wedding😂 she is leaving our dreams,0,2025-07-28T17:43:13Z
@brendawanga512,Obinna anajikaza na sheng za kitambo😂,9,2025-07-28T17:43:06Z
@evroza,Obinna apa ukiongea mbaya unanyongwa ukitoka job😂,0,2025-07-28T17:42:58Z
@FionaKendi-lb3bs,Show nikali sana 😂😂😂,0,2025-07-28T17:42:53Z
@lennywangira,Akona Kura,0,2025-07-28T17:42:37Z
@BlueivyShii-hb5qr,Aki huyu mama anaoshwa pesa 😂😂😂😂eti what patero alirent wazazi 😂😂😂😂,8,2025-07-28T17:42:07Z
@susanswaleh,Her son is an actor,1,2025-07-28T17:42:03Z
@RoseNjeri-f4m,Eeeii😍😍,0,2025-07-28T17:41:58Z
@picturepurses,😂😂😂😂😂😂best interview munajuwa lakini hamujui,0,2025-07-28T17:41:46Z
@bwfootballvlogs840,Hapa hakuna kumwaga unga 😂,0,2025-07-28T17:41:27Z
@Skoki_dramaqueen,Wakudumu wafanye nini??😅😅😅,0,2025-07-28T17:41:20Z
@marywangari-bm8fp,Obina anaskia kukua mbogi ngeje😅😅😅😅,0,2025-07-28T17:41:02Z
@Charled-d8u,500million na hacheki 😂😂,0,2025-07-28T17:40:56Z
@curiosity_254,😂😂😂😂😂😂,0,2025-07-28T17:40:46Z
@albertkarisa8620,Huyu jamaa sio mjinga,0,2025-07-28T17:40:45Z
@Namireal232,"Ety 500,000,000m na ata kuna watu hawakua na suti",0,2025-07-28T17:40:44Z
@mercyiminza5810,Aiii 😂😂😂😂😂😂😂😂😂niokoteni,0,2025-07-28T17:40:25Z
@alexanderkarimi5851,"Good content, but get your show together it soo disorganised... A whole 11 minutes wasted!",0,2025-07-28T17:39:39Z
@AliciaKitonyi-d8f,Am from TikTok 🎉❤,3,2025-07-28T17:39:29Z
@MariaAchie-o8c,Kidumu wata dumu,1,2025-07-28T17:39:18Z
@fredrickmaina685,"Obina,tuletee Risiti",0,2025-07-28T17:39:15Z
@_hollysmoker_4425,"Obinna: Hauogopi kuibiwa kwa chuom
Patello: Hizo chuom mbaya ndio zetu.
😂😂😂😂",0,2025-07-28T17:39:13Z
@picturepurses,Movement ni jamooooo❤,0,2025-07-28T17:39:11Z
@BidiiRealtors,Kawada ilitemwa 😂,0,2025-07-28T17:39:08Z
@nastyofficial6077,"When hypergamy doesn’t benefit women they lower their standards to ensure theydon’t die alone, this is a prime example. It’s sad and funny 😂😂",4,2025-07-28T17:39:01Z
@Mzito2022,"Ameona akisema bei za chain,hazita aad up na amount alikuwa amesema😂😂😂",31,2025-07-28T17:38:46Z
@ndutakariuki8966,500m imported cake and a serious face 😂😂uweee yawa,0,2025-07-28T17:38:43Z
@AnthonyNyaga-d2c,This boy is just but stupid. Kulewa sii fotress... Na akiendelea ivi ni kifo inamuita.... Utalewa aje daily😮😮😮😮 every second,0,2025-07-28T17:38:26Z
@annenyakiana8547,Those figures …. Noo,0,2025-07-28T17:38:07Z
@SkyrankerMartello1,Kama arusi si kama ya partello na dee Wacha ikae 😂🙌,0,2025-07-28T17:38:03Z
@Jeru30,Ile chakula nilikula kwa hiyo harusi acha tu😂😂😂,0,2025-07-28T17:37:58Z
@kreshmula,ghetto luv ❤,0,2025-07-28T17:37:57Z
@junekima3304,I have no idea what he's saying!,0,2025-07-28T17:37:44Z
@Noel-e5m,Waombeeeeee 🙏🙏🙏🙏🙏,0,2025-07-28T17:37:38Z
@denniskiama3717,Captain 🤔🤔🤔🤔🤔🤔 Morgan 😂😂😂😂😂,0,2025-07-28T17:37:05Z
@picturepurses,❤❤❤❤❤❤❤❤,0,2025-07-28T17:37:00Z
@carolinenyawiranyawiracaro1194,Hapo kwa age 😂😂😂ndio tunadraw the line,1,2025-07-28T17:36:58Z
@elizabethmukiri3091,The girl runs the show😂😂,1,2025-07-28T17:36:32Z
@pheiy_phoina,Dee is a boss,0,2025-07-28T17:36:11Z
@julietnzula,they fascinate me so bad in a good way i feel like this is such a rare love,3,2025-07-28T17:36:08Z
@WilberforceOtieno-w7h,Oga d top ambia babu tunamtegea😅😅,0,2025-07-28T17:36:07Z
@iansticky1022,Na sioni toes za dee mbona anazificha 😂😂,0,2025-07-28T17:36:07Z
@CestaciaoAK,Kusema ukweli kuna vitu mingi sana zimenipita... Inafaa muekee wazee ka sisi translator wa hii kitu mnaita shembetenge,1,2025-07-28T17:35:31Z
@DanBobo1-p5b,Patelo na Dee👏👏,0,2025-07-28T17:35:22Z
@kevinmaina9433,Diana sio 29 ni 39 honestly,0,2025-07-28T17:35:15Z
@MariaAchie-o8c,😅😅😅❤❤❤🎉🎉,0,2025-07-28T17:34:50Z
@Lizsimaloi,Lakini zile jamba ziko hapaaa Wacha tu❤😂😂😂,1,2025-07-28T17:34:30Z
@shantelsworld7827,Ashapiga shots amelewa 😂😂vitu anabonga zii 😅Dem ametense,2,2025-07-28T17:34:16Z
@ruthonyoni8184,"Naishaaaa 😂😂😂😂
Anyways shangweee haleluyaaaa🔊🔊😂😂😂",1,2025-07-28T17:34:12Z
@keddissherryofficial1006,Hii interview yote sijaget any,0,2025-07-28T17:34:04Z
@rehemamwakio7377,Kicheko nimecheka leo hawa watu wanajua kuna wachawi na wataki ufala,0,2025-07-28T17:33:57Z
@PauLOttyy,The confidence of this man.,3,2025-07-28T17:33:50Z
@lvanndarchkk-bn2bq,Accept your situation 😢😊,1,2025-07-28T17:33:40Z
@TatianaAmondi-n2l,Patello for prezo😅😅,2,2025-07-28T17:33:38Z
@evalineauma-bz7rg,I love this couple ❤❤,0,2025-07-28T17:33:23Z
@RachaelKeila,My first time here 😂😂😂weuh singewai fikiria ntawai jipata hapa,89,2025-07-28T17:33:19Z
@ShamLucia,😅😅😅😅,0,2025-07-28T17:33:08Z
@phanoh9659,Gava isikamie hawa na kra,2,2025-07-28T17:32:16Z
@nicholasbainito5575,Uyo anajibu maswali kikasongo😅😅😅😅😅,6,2025-07-28T17:31:53Z
@Sharron_Mutindi,500million got me😂,1,2025-07-28T17:31:40Z
@BossaprinceOfficial,This guy is a vibe 😂😂😂,0,2025-07-28T17:31:33Z
@julietnzula,omg dee is so cute 😍 she is just a girl,1,2025-07-28T17:31:21Z
@pharahmkerlwow8141,Iconic tuko ndanii,0,2025-07-28T17:30:55Z
@ritaatieno-zw7lm,"Hii nayo nimependa, big up patelo na Dee",0,2025-07-28T17:30:49Z
@MYWORLDKENYA,"Pertelo is a good acter, eti 500M na hata hacheki😁",242,2025-07-28T17:30:45Z
@stephenalumasa1583,Niko ndani ya nyumba,0,2025-07-28T17:30:37Z
@Sharron_Mutindi,Aki mbona nasmile hivi Sana ni kama Mimi ñdio nilikua na arusi😂,0,2025-07-28T17:30:34Z
@RensonThandiswa,"Obinna ameogopa huyu VJ. 😂 AnaTread carefully with his questions. Bomboclat!!!

Hii ni Couple of the year FR! 💯",56,2025-07-28T17:30:32Z
@vdjish254,Mchele na kebaba got me off guard,3,2025-07-28T17:30:22Z
@eunicenaserian7382,Salute watu wa captain Morgan muko wapi 😂😂😂🎉,0,2025-07-28T17:29:54Z
@Lifewithnjeri397,"Am a learned man😂😂😂this guy is sharp ,unaona vile anahepa maswali😊",126,2025-07-28T17:29:37Z
@Abigael-f6y,Watu huku nje c wakona pesa jamenii 😭😭😂🤌,0,2025-07-28T17:29:00Z
@misstee9851,"If you hate this couple, you're meaan",1,2025-07-28T17:27:56Z
@pytakamau6502,😂😂😂,0,2025-07-28T17:27:51Z
@EssyN-qu9ld,"Enyewe marry your type bana ,kama ww ni mlevi oa mlevi mwenza😂kama ww ni pastor hivo hivo 2,hawa hawawezi wachana",3,2025-07-28T17:27:39Z
@mercywambui2441,Vle tulkwa tumechill hii interview weeuh😂😂,1,2025-07-28T17:27:33Z
@Joyce105isika,Mimi ni genz but hii sheng'  inanipita vibad 😂😂😂😂😂,9,2025-07-28T17:27:10Z
@zuhurakinyanjui,"This interview is about to blow up.

It will be the most watched on this channel.",367,2025-07-28T17:26:46Z
@rehemamwakio7377,Kitu umeni nice ni ati dee ako 29 na mtoi wake wa kwaza ako 20 yrs hio ndio kuchanganya wachawi walai,36,2025-07-28T17:26:34Z
@Peaceatanycost,Hii ITADUMU!!! 🎉🎉  conscious ❤,0,2025-07-28T17:26:26Z
@blessedgirl444,The babe is humble Hana muhahe and pretty too may their marriage last,69,2025-07-28T17:26:26Z
@omuga110,😂😂😂pwagu kapata pwaguzi😂😂😂 obbinaa,2,2025-07-28T17:26:03Z
@charlovinceg8726,"jamaa anafeel kuwaka mbaya
mafegi naona tu🤣🤣",10,2025-07-28T17:25:47Z
@ElizabethWanjiru-f4w,She is very humble,13,2025-07-28T17:25:38Z
@berthaodhams7895,"He's leading his relationship, just like a man should...see how submissive Diana is...lovely❤❤❤",718,2025-07-28T17:24:55Z
@zipporahnyokabi3968,KUDUMU.......,1,2025-07-28T17:24:50Z
@abbykariuki9493,"He knows exactly what he's answering...
Hakuna kumwaga mtama hapa😂.
""The more you dig in the more you're confused!""",388,2025-07-28T17:24:47Z
@BidiiRealtors,Big up patello,1,2025-07-28T17:24:31Z
@joedesigns6678,😂😂wajunior wako 20 yrs mama yao 29,1,2025-07-28T17:24:18Z
@IanMasharia,hey,1,2025-07-28T17:24:16Z
@bilhahmogaka,"Dee is Beautiful ,composed and very calm.She is social and loving",59,2025-07-28T17:23:54Z
@queenapollo6959,Wakudumu siku zombor 😂😂,1,2025-07-28T17:23:35Z
@HellenWanjiri,Pia mi nadai love like this😁✌️,3,2025-07-28T17:23:15Z
@Makaveli-s9u,Huyu ni bossie Dem Ako kichele mbaya  her TikTok says alot,12,2025-07-28T17:23:13Z
